Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;valor m2;Tipo Agregado
Apartamento;Barra da Tijuca;2;1;1;82;2500.0;1300.0;0.0;30.48780487804878;Apartamento
Apartamento;Pechincha;2;1;1;64;1150.0;545.0;91.0;17.96875;Apartamento
Apartamento;Leblon;4;2;4;200;8500.0;2700.0;944.0;42.5;Apartamento
Apartamento;Barra da Tijuca;4;3;0;257;12000.0;3000.0;700.0;46.69260700389105;Apartamento
Apartamento;São Conrado;3;4;3;250;13000.0;3300.0;2200.0;52.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;83;3000.0;873.0;196.0;36.144578313253014;Apartamento
Apartamento;Jardim Botânico;3;2;0;180;4500.0;2200.0;350.0;25.0;Apartamento
Apartamento;Leblon;2;0;0;49;2800.0;700.0;120.0;57.142857142857146;Apartamento
Apartamento;Tijuca;2;0;0;60;1800.0;470.0;102.0;30.0;Apartamento
Casa de Vila;Padre Miguel;1;0;0;40;670.0;0.0;2.0;16.75;Casa
Apartamento;São Conrado;2;2;1;114;4000.0;2200.0;180.0;35.08771929824562;Apartamento
Apartamento;Copacabana;3;1;0;135;6000.0;1697.0;346.0;44.44444444444444;Apartamento
Apartamento;Copacabana;3;1;0;150;7000.0;1400.0;0.0;46.666666666666664;Apartamento
Apartamento;Engenho Novo;2;0;0;89;1050.0;250.0;24.0;11.797752808988765;Apartamento
Apartamento;Copacabana;4;0;1;140;4200.0;1100.0;190.0;30.0;Apartamento
Apartamento;Vila Isabel;2;0;1;80;1100.0;850.0;0.0;13.75;Apartamento
Casa;Lins de Vasconcelos;2;1;0;80;850.0;520.0;12.0;10.625;Casa
Apartamento;Flamengo;1;0;0;70;2000.0;400.0;84.0;28.571428571428573;Apartamento
Apartamento;Engenho de Dentro;2;0;0;56;1100.0;105.0;0.0;19.642857142857142;Apartamento
Apartamento;Copacabana;2;0;0;90;4000.0;800.0;0.0;44.44444444444444;Apartamento
Apartamento;Cordovil;2;1;1;85;1300.0;440.0;0.0;15.294117647058824;Apartamento
Casa;Pedra de Guaratiba;2;1;0;60;800.0;0.0;0.0;13.333333333333334;Casa
Apartamento;Ipanema;2;1;1;106;4000.0;970.0;273.0;37.735849056603776;Apartamento
Apartamento;Ipanema;2;1;1;76;4500.0;759.0;283.0;59.21052631578947;Apartamento
Apartamento;Copacabana;2;0;0;80;2700.0;690.0;177.0;33.75;Apartamento
Apartamento;Leblon;3;1;0;85;3900.0;1100.0;130.0;45.88235294117647;Apartamento
Apartamento;Lagoa;3;1;1;137;4800.0;1350.0;0.0;35.03649635036496;Apartamento
Apartamento;Copacabana;3;0;1;140;3900.0;950.0;0.0;27.857142857142858;Apartamento
Apartamento;Copacabana;3;1;1;100;3500.0;817.0;247.0;35.0;Apartamento
Apartamento;Botafogo;3;1;0;94;3000.0;1440.0;137.0;31.914893617021278;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;180;1800.0;1232.0;328.0;10.0;Apartamento
Apartamento;Centro;1;0;0;30;1000.0;394.0;20.0;33.333333333333336;Apartamento
Apartamento;Tijuca;2;0;0;65;1600.0;600.0;0.0;24.615384615384617;Apartamento
Apartamento;Vila Isabel;3;1;0;71;1800.0;630.0;70.0;25.35211267605634;Apartamento
Apartamento;Leblon;2;0;2;80;3900.0;997.0;148.0;48.75;Apartamento
Apartamento;Ipanema;4;4;3;400;30000.0;5440.0;2500.0;75.0;Apartamento
Casa de Vila;Pilares;1;0;0;24;500.0;8.0;13.0;20.833333333333332;Casa
Apartamento;Barra da Tijuca;3;1;1;72;2100.0;660.0;110.0;29.166666666666668;Apartamento
Quitinete;Pedra de Guaratiba;1;0;0;70;400.0;0.0;0.0;5.714285714285714;Apartamento
Apartamento;Lagoa;2;1;1;85;2800.0;860.0;203.0;32.94117647058823;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;5000.0;850.0;0.0;62.5;Apartamento
Casa;Maria da Graça;1;0;0;40;900.0;0.0;0.0;22.5;Casa
Apartamento;Ipanema;4;2;2;170;12500.0;1950.0;628.0;73.52941176470588;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;65;1700.0;650.0;0.0;26.153846153846153;Apartamento
Apartamento;Vila Isabel;1;0;0;36;1050.0;385.0;0.0;29.166666666666668;Apartamento
Apartamento;Centro;2;0;0;80;1200.0;511.0;0.0;15.0;Apartamento
Apartamento;Méier;3;1;1;71;1000.0;836.0;39.0;14.084507042253522;Apartamento
Apartamento;Laranjeiras;4;0;0;101;2300.0;767.0;0.0;22.77227722772277;Apartamento
Apartamento;Piedade;3;0;0;85;850.0;200.0;13.0;10.0;Apartamento
Apartamento;Ipanema;3;2;1;150;7500.0;2200.0;3870.0;50.0;Apartamento
Quitinete;Copacabana;1;0;0;42;2000.0;370.0;26.0;47.61904761904762;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;160;2550.0;1050.0;0.0;15.9375;Apartamento
Apartamento;Campo Grande;2;1;1;60;1400.0;580.0;0.0;23.333333333333332;Apartamento
Apartamento;Tijuca;3;0;1;90;2300.0;650.0;100.0;25.555555555555557;Apartamento
Apartamento;Barra da Tijuca;4;4;3;500;28000.0;8000.0;0.0;56.0;Apartamento
Apartamento;Barra da Tijuca;4;2;1;150;4800.0;1700.0;396.0;32.0;Apartamento
Apartamento;Praça Seca;3;1;2;123;1400.0;700.0;0.0;11.382113821138212;Apartamento
Apartamento;Andaraí;2;1;0;72;1500.0;470.0;0.0;20.833333333333332;Apartamento
Apartamento;Recreio dos Bandeirantes;3;4;1;217;3000.0;990.0;516.0;13.824884792626728;Apartamento
Apartamento;Rocha;2;1;0;79;1100.0;543.0;0.0;13.924050632911392;Apartamento
Apartamento;Barra da Tijuca;1;1;1;67;3000.0;678.0;0.0;44.776119402985074;Apartamento
Apartamento;Leblon;4;3;4;323;18000.0;4800.0;1800.0;55.72755417956656;Apartamento
Apartamento;Barra da Tijuca;3;3;1;185;10000.0;1750.0;750.0;54.054054054054056;Apartamento
Casa;São Conrado;4;4;2;490;20000.0;670.0;0.0;40.816326530612244;Casa
Apartamento;Recreio dos Bandeirantes;3;2;1;90;2000.0;715.0;134.0;22.22222222222222;Apartamento
Apartamento;Copacabana;2;0;0;50;1650.0;470.0;97.0;33.0;Apartamento
Apartamento;Leblon;5;2;5;230;10000.0;2710.0;13280.0;43.47826086956522;Apartamento
Apartamento;Praia da Bandeira;3;1;0;55;1200.0;300.0;202.0;21.818181818181817;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;91;2500.0;780.0;180.0;27.47252747252747;Apartamento
Apartamento;Leblon;2;1;1;90;4400.0;1050.0;239.0;48.888888888888886;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;3;2;1;250;6000.0;955.0;542.0;24.0;Casa
Apartamento;Barra da Tijuca;4;3;4;330;20000.0;3600.0;0.0;60.60606060606061;Apartamento
Apartamento;Ipanema;2;1;2;130;12000.0;1318.0;691.0;92.3076923076923;Apartamento
Apartamento;Barra da Tijuca;2;1;1;99;2000.0;780.0;185.0;20.2020202020202;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;102;2000.0;640.0;247.0;19.607843137254903;Apartamento
Apartamento;Leblon;3;1;0;100;5900.0;1200.0;480.0;59.0;Apartamento
Apartamento;Ipanema;2;0;0;65;2700.0;400.0;145.0;41.53846153846154;Apartamento
Apartamento;Copacabana;4;0;1;250;8000.0;996.0;0.0;32.0;Apartamento
Casa de Condomínio;Barra da Tijuca;4;5;1;680;7500.0;150.0;950.0;11.029411764705882;Casa
Apartamento;Barra da Tijuca;1;1;0;76;2000.0;1300.0;190.0;26.31578947368421;Apartamento
Apartamento;Vidigal;2;2;1;70;1600.0;450.0;0.0;22.857142857142858;Apartamento
Apartamento;Tijuca;3;1;1;74;2500.0;882.0;119.0;33.78378378378378;Apartamento
Apartamento;Ipanema;3;1;0;93;6200.0;720.0;800.0;66.66666666666667;Apartamento
Casa de Condomínio;Barra da Tijuca;5;6;5;755;14000.0;2200.0;2000.0;18.543046357615893;Casa
Apartamento;Recreio dos Bandeirantes;4;3;1;250;7000.0;3000.0;0.0;28.0;Apartamento
Apartamento;Copacabana;2;0;1;85;3500.0;650.0;85.0;41.1764705882353;Apartamento
Apartamento;Flamengo;1;0;0;34;1500.0;408.0;54.0;44.11764705882353;Apartamento
Quitinete;Centro;1;0;0;21;800.0;306.0;0.0;38.095238095238095;Apartamento
Apartamento;Copacabana;3;0;0;140;6000.0;1480.0;170.0;42.857142857142854;Apartamento
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;1100.0;268.0;23.157894736842106;Apartamento
Casa;Anil;5;6;3;810;7000.0;525.0;0.0;8.641975308641975;Casa
Apartamento;Jardim Botânico;3;2;1;145;6200.0;1776.0;3187.0;42.758620689655174;Apartamento
Apartamento;Cachambi;2;1;0;55;850.0;380.0;13.0;15.454545454545455;Apartamento
Apartamento;Copacabana;1;0;0;50;1800.0;564.0;73.0;36.0;Apartamento
Casa;Campo Grande;2;1;1;70;1350.0;0.0;0.0;19.285714285714285;Casa
Apartamento;Flamengo;1;11;0;60;2100.0;840.0;950.0;35.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1700.0;630.0;110.0;24.285714285714285;Apartamento
Apartamento;Ipanema;2;1;0;80;3600.0;644.0;128.0;45.0;Apartamento
Apartamento;Tijuca;2;1;0;54;1700.0;793.0;50.0;31.48148148148148;Apartamento
Apartamento;Barra da Tijuca;4;3;3;183;10500.0;3367.0;8400.0;57.377049180327866;Apartamento
Casa de Condomínio;Barra da Tijuca;6;4;4;720;12000.0;800.0;0.0;16.666666666666668;Casa
Apartamento;Leme;1;0;0;60;2600.0;600.0;55.0;43.333333333333336;Apartamento
Apartamento;Leme;1;0;0;45;1500.0;430.0;0.0;33.333333333333336;Apartamento
Apartamento;Barra da Tijuca;1;1;1;52;6000.0;2430.0;166.0;115.38461538461539;Apartamento
Quitinete;Copacabana;0;0;0;36;1500.0;570.0;100.0;41.666666666666664;Apartamento
Apartamento;Taquara;2;1;0;57;900.0;386.0;0.0;15.789473684210526;Apartamento
Apartamento;Leblon;4;2;2;230;7500.0;1650.0;430.0;32.608695652173914;Apartamento
Apartamento;Ipanema;2;2;1;130;10000.0;2070.0;566.0;76.92307692307692;Apartamento
Apartamento;Jacarepaguá;2;1;1;45;900.0;510.0;14.0;20.0;Apartamento
Apartamento;Barra da Tijuca;4;1;1;110;3500.0;1450.0;120.0;31.818181818181817;Apartamento
Apartamento;Copacabana;3;0;0;103;2500.0;1344.0;164.0;24.271844660194176;Apartamento
Casa;Campo Grande;3;1;1;100;1500.0;0.0;0.0;15.0;Casa
Apartamento;Recreio dos Bandeirantes;3;1;2;84;2200.0;860.0;141.0;26.19047619047619;Apartamento
Apartamento;Campo Grande;2;0;1;92;1000.0;1200.0;34.0;10.869565217391305;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2600.0;800.0;0.0;37.142857142857146;Apartamento
Apartamento;Praça Seca;3;0;0;85;1300.0;370.0;135.0;15.294117647058824;Apartamento
Apartamento;Leblon;1;0;0;39;1800.0;215.0;0.0;46.15384615384615;Apartamento
Apartamento;Copacabana;2;1;0;70;2500.0;650.0;0.0;35.714285714285715;Apartamento
Apartamento;Ipanema;2;1;0;130;10000.0;1800.0;462.0;76.92307692307692;Apartamento
Apartamento;Jardim Botânico;3;1;0;90;2500.0;1150.0;1400.0;27.77777777777778;Apartamento
Quitinete;Santa Teresa;1;0;0;30;500.0;0.0;31.0;16.666666666666668;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;76;1600.0;705.0;0.0;21.05263157894737;Apartamento
Apartamento;Ipanema;3;2;3;450;30000.0;4640.0;1650.0;66.66666666666667;Apartamento
Apartamento;Barra da Tijuca;3;2;1;126;2800.0;1500.0;233.0;22.22222222222222;Apartamento
Apartamento;Barra da Tijuca;4;3;4;255;16000.0;2600.0;0.0;62.745098039215684;Apartamento
Apartamento;Copacabana;2;0;0;111;2600.0;1165.0;0.0;23.423423423423422;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;1500.0;964.0;2017.0;21.428571428571427;Apartamento
Apartamento;Leblon;2;1;0;62;2900.0;800.0;123.0;46.774193548387096;Apartamento
Apartamento;Flamengo;3;2;1;104;4300.0;1739.0;248.0;41.34615384615385;Apartamento
Apartamento;Engenho Novo;2;0;0;60;700.0;450.0;14.0;11.666666666666666;Apartamento
Apartamento;Copacabana;1;0;1;40;1900.0;730.0;70.0;47.5;Apartamento
Apartamento;Taquara;2;1;0;41;800.0;230.0;162.0;19.51219512195122;Apartamento
Apartamento;Tijuca;2;0;0;65;950.0;365.0;25.0;14.615384615384615;Apartamento
Apartamento;Campinho;3;1;0;64;1000.0;280.0;180.0;15.625;Apartamento
Apartamento;Praça da Bandeira;2;0;0;84;1000.0;610.0;90.0;11.904761904761905;Apartamento
Casa;Jardim Carioca;2;1;0;107;1700.0;0.0;0.0;15.88785046728972;Casa
Apartamento;Andaraí;3;0;0;86;1800.0;360.0;105.0;20.930232558139537;Apartamento
Apartamento;Copacabana;2;0;0;70;2200.0;600.0;69.0;31.428571428571427;Apartamento
Casa de Condomínio;Botafogo;5;0;0;600;18000.0;0.0;2300.0;30.0;Casa
Apartamento;Ipanema;1;0;1;56;3200.0;495.0;0.0;57.142857142857146;Apartamento
Apartamento;Botafogo;3;1;1;94;4250.0;1400.0;190.0;45.212765957446805;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;186;3000.0;900.0;0.0;16.129032258064516;Apartamento
Apartamento;Barra da Tijuca;3;3;1;175;8000.0;1400.0;3800.0;45.714285714285715;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;90;1800.0;505.0;0.0;20.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1300.0;140.0;35.0;Apartamento
Apartamento;Vila Isabel;2;1;0;76;1300.0;540.0;20.0;17.105263157894736;Apartamento
Apartamento;Copacabana;3;1;0;153;3999.0;1100.0;220.0;26.137254901960784;Apartamento
Apartamento;Botafogo;2;1;2;84;4650.0;1140.0;0.0;55.357142857142854;Apartamento
Casa;Camorim;2;2;1;90;2000.0;0.0;0.0;22.22222222222222;Casa
Apartamento;Botafogo;1;0;0;50;1700.0;500.0;69.0;34.0;Apartamento
Apartamento;Barra da Tijuca;2;1;1;72;1500.0;750.0;550.0;20.833333333333332;Apartamento
Apartamento;Botafogo;3;1;1;101;4800.0;1340.0;0.0;47.524752475247524;Apartamento
Apartamento;Barra da Tijuca;5;3;3;436;12000.0;2200.0;1200.0;27.522935779816514;Apartamento
Apartamento;Ipanema;3;3;2;260;18000.0;2640.0;0.0;69.23076923076923;Apartamento
Apartamento;Jacarepaguá;1;1;1;42;1200.0;750.0;40.0;28.571428571428573;Apartamento
Apartamento;Flamengo;1;0;0;45;1300.0;400.0;68.0;28.88888888888889;Apartamento
Apartamento;Barra da Tijuca;4;3;4;268;12000.0;2200.0;8000.0;44.776119402985074;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;650.0;0.0;19.54022988505747;Apartamento
Apartamento;Ipanema;1;1;1;66;6500.0;1060.0;0.0;98.48484848484848;Apartamento
Apartamento;Barra da Tijuca;2;1;1;70;2500.0;970.0;70.0;35.714285714285715;Apartamento
Casa;Pavuna;1;0;0;40;550.0;0.0;0.0;13.75;Casa
Apartamento;Flamengo;4;2;1;326;6000.0;2350.0;0.0;18.404907975460123;Apartamento
Apartamento;Botafogo;2;1;2;99;4800.0;1452.0;298.0;48.484848484848484;Apartamento
Apartamento;Barra da Tijuca;2;1;0;68;3000.0;1300.0;355.0;44.11764705882353;Apartamento
Apartamento;Lagoa;4;4;4;400;35000.0;3500.0;1300.0;87.5;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;0;133;2190.0;1004.0;0.0;16.466165413533833;Apartamento
Apartamento;Tijuca;2;0;0;67;1300.0;357.0;20.0;19.402985074626866;Apartamento
Apartamento;Tijuca;2;0;0;57;1600.0;567.0;0.0;28.07017543859649;Apartamento
Apartamento;Leblon;4;2;4;230;12500.0;2700.0;1625.0;54.34782608695652;Apartamento
Apartamento;Copacabana;2;1;0;68;2900.0;1000.0;170.0;42.64705882352941;Apartamento
Apartamento;Campo Grande;3;1;1;165;2000.0;700.0;0.0;12.121212121212121;Apartamento
Apartamento;Botafogo;2;0;0;64;2400.0;613.0;0.0;37.5;Apartamento
Apartamento;Barra da Tijuca;2;1;1;75;2400.0;1061.0;216.0;32.0;Apartamento
Casa de Condomínio;Guaratiba;2;2;2;75;1800.0;0.0;0.0;24.0;Casa
Apartamento;Pechincha;3;1;0;73;1400.0;550.0;78.0;19.17808219178082;Apartamento
Apartamento;Méier;2;1;0;79;1500.0;613.0;52.0;18.9873417721519;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;194;1900.0;2120.0;319.0;9.793814432989691;Apartamento
Apartamento;Botafogo;2;0;0;60;2200.0;760.0;76.0;36.666666666666664;Apartamento
Apartamento;Lagoa;3;2;1;360;17000.0;1400.0;410.0;47.22222222222222;Apartamento
Apartamento;Méier;2;1;0;70;1200.0;521.0;0.0;17.142857142857142;Apartamento
Casa;Riachuelo;4;0;1;100;1800.0;0.0;40.0;18.0;Casa
Apartamento;Cosme Velho;2;1;0;85;2400.0;760.0;143.0;28.235294117647058;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;1;80;1200.0;813.0;92.0;15.0;Apartamento
Apartamento;Barra da Tijuca;2;2;1;100;5000.0;1500.0;300.0;50.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;3;180;4000.0;475.0;0.0;22.22222222222222;Apartamento
Apartamento;Leblon;3;1;1;220;9000.0;3630.0;690.0;40.90909090909091;Apartamento
Apartamento;Ipanema;3;1;1;280;12500.0;2228.0;610.0;44.642857142857146;Apartamento
Apartamento;Ipanema;2;1;0;95;4900.0;1278.0;0.0;51.578947368421055;Apartamento
Apartamento;Barra da Tijuca;4;3;4;260;8000.0;3100.0;0.0;30.76923076923077;Apartamento
Apartamento;Copacabana;2;1;0;80;2500.0;646.0;0.0;31.25;Apartamento
Apartamento;Barra da Tijuca;3;2;1;168;5500.0;1950.0;510.0;32.73809523809524;Apartamento
Casa;Méier;4;1;1;125;1900.0;0.0;0.0;15.2;Casa
Apartamento;Copacabana;4;1;0;196;3900.0;1500.0;442.0;19.897959183673468;Apartamento
Apartamento;Ipanema;3;1;1;128;5600.0;1650.0;300.0;43.75;Apartamento
Apartamento;Barra da Tijuca;4;4;4;360;8000.0;3200.0;2000.0;22.22222222222222;Apartamento
Apartamento;Flamengo;2;0;0;76;2000.0;795.0;98.0;26.31578947368421;Apartamento
Apartamento;Vila Isabel;2;1;1;70;1700.0;315.0;100.0;24.285714285714285;Apartamento
Apartamento;Irajá;2;1;0;65;1100.0;260.0;0.0;16.923076923076923;Apartamento
Apartamento;Ipanema;3;1;0;80;3700.0;1150.0;183.0;46.25;Apartamento
Apartamento;Ipanema;3;2;1;320;9500.0;1700.0;380.0;29.6875;Apartamento
Apartamento;Méier;2;0;0;60;1000.0;340.0;0.0;16.666666666666668;Apartamento
Apartamento;Copacabana;2;1;1;70;2200.0;600.0;0.0;31.428571428571427;Apartamento
Apartamento;Barra da Tijuca;4;2;2;155;5500.0;3000.0;700.0;35.483870967741936;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;3;166;2500.0;1600.0;200.0;15.060240963855422;Apartamento
Casa de Condomínio;Maria da Graça;3;1;0;78;1200.0;375.0;29.0;15.384615384615385;Casa
Apartamento;Anil;2;1;0;47;1000.0;400.0;36.0;21.27659574468085;Apartamento
Apartamento;Catete;2;0;0;51;2200.0;336.0;0.0;43.13725490196079;Apartamento
Apartamento;Cachambi;2;1;1;65;1400.0;800.0;126.0;21.53846153846154;Apartamento
Casa de Condomínio;Barra da Tijuca;6;0;4;700;30000.0;2100.0;700.0;42.857142857142854;Casa
Apartamento;Barra da Tijuca;4;3;4;388;9000.0;4500.0;15000.0;23.195876288659793;Apartamento
Apartamento;Laranjeiras;1;0;0;59;1900.0;580.0;0.0;32.20338983050848;Apartamento
Apartamento;Santa Teresa;2;1;0;69;2400.0;770.0;122.0;34.78260869565217;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;80;2500.0;600.0;0.0;31.25;Apartamento
Casa de Condomínio;Barra da Tijuca;5;9;4;870;28000.0;1650.0;0.0;32.18390804597701;Casa
Apartamento;Flamengo;3;1;0;170;3600.0;1534.0;415.0;21.176470588235293;Apartamento
Apartamento;Praça da Bandeira;2;0;0;50;2000.0;461.0;0.0;40.0;Apartamento
Apartamento;Barra da Tijuca;4;3;4;273;13000.0;2726.0;657.0;47.61904761904762;Apartamento
Apartamento;Barra da Tijuca;2;1;1;80;2800.0;880.0;0.0;35.0;Apartamento
Casa;Rocha;3;2;1;111;1800.0;0.0;180.0;16.216216216216218;Casa
Apartamento;Barra da Tijuca;1;1;1;78;1900.0;1100.0;180.0;24.358974358974358;Apartamento
Apartamento;Gávea;2;1;1;86;3000.0;800.0;205.0;34.883720930232556;Apartamento
Apartamento;Cascadura;2;1;1;60;1200.0;119.0;0.0;20.0;Apartamento
Apartamento;Botafogo;4;2;0;622;15000.0;3545.0;1420.0;24.115755627009648;Apartamento
Apartamento;Ipanema;4;2;1;210;16000.0;3200.0;800.0;76.19047619047619;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;214;5000.0;1450.0;0.0;23.364485981308412;Apartamento
Apartamento;Tijuca;5;1;0;220;3400.0;1200.0;0.0;15.454545454545455;Apartamento
Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0;40.0;Apartamento
Apartamento;Botafogo;1;0;0;36;1400.0;400.0;148.0;38.888888888888886;Apartamento
Apartamento;Barra da Tijuca;3;3;3;150;6000.0;2875.0;457.0;40.0;Apartamento
Apartamento;Barra da Tijuca;1;1;0;67;1700.0;880.0;142.0;25.37313432835821;Apartamento
Apartamento;São Conrado;2;2;2;70;3000.0;750.0;350.0;42.857142857142854;Apartamento
Apartamento;Ipanema;3;2;1;138;5000.0;2500.0;600.0;36.231884057971016;Apartamento
Apartamento;Copacabana;1;0;0;55;1500.0;700.0;0.0;27.272727272727273;Apartamento
Apartamento;Méier;2;1;1;85;1700.0;840.0;1318.0;20.0;Apartamento
Apartamento;Gávea;2;1;0;87;3300.0;1100.0;145.0;37.93103448275862;Apartamento
Quitinete;Copacabana;1;0;0;18;1000.0;530.0;25.0;55.55555555555556;Apartamento
Apartamento;Lagoa;4;0;1;180;6300.0;2140.0;0.0;35.0;Apartamento
Apartamento;Olaria;1;1;0;60;860.0;555.0;80.0;14.333333333333334;Apartamento
Apartamento;Ipanema;3;1;2;90;8000.0;700.0;0.0;88.88888888888889;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;75;1800.0;770.0;0.0;24.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;70;2000.0;680.0;199.0;28.571428571428573;Apartamento
Apartamento;Tijuca;2;1;1;75;1900.0;598.0;0.0;25.333333333333332;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;4;600;35000.0;1100.0;12800.0;58.333333333333336;Casa
Apartamento;Laranjeiras;2;2;1;100;5300.0;1339.0;270.0;53.0;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;100;3200.0;3300.0;549.0;32.0;Apartamento
Apartamento;Camorim;2;0;2;85;1900.0;1118.0;0.0;22.352941176470587;Apartamento
Apartamento;Santa Teresa;1;0;0;47;1350.0;495.0;32.0;28.72340425531915;Apartamento
Apartamento;Vila Isabel;2;1;0;62;1600.0;745.0;0.0;25.806451612903224;Apartamento
Apartamento;Tijuca;3;1;1;90;2000.0;980.0;0.0;22.22222222222222;Apartamento
Apartamento;Ipanema;3;2;1;150;5700.0;1750.0;410.0;38.0;Apartamento
Apartamento;Jardim Botânico;2;0;1;53;3200.0;730.0;0.0;60.37735849056604;Apartamento
Apartamento;Ipanema;3;1;0;130;5000.0;1650.0;252.0;38.46153846153846;Apartamento
Apartamento;Barra da Tijuca;1;1;0;69;2000.0;1500.0;290.0;28.985507246376812;Apartamento
Apartamento;Grajaú;2;1;0;90;1550.0;660.0;0.0;17.22222222222222;Apartamento
Quitinete;Irajá;1;0;0;30;500.0;0.0;0.0;16.666666666666668;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;92;1900.0;945.0;157.0;20.652173913043477;Apartamento
Apartamento;Leblon;1;0;0;48;1600.0;526.0;95.0;33.333333333333336;Apartamento
Quitinete;Laranjeiras;0;0;0;24;800.0;477.0;25.0;33.333333333333336;Apartamento
Casa;Madureira;2;0;0;75;1500.0;0.0;0.0;20.0;Casa
Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;500.0;53.57142857142857;Apartamento
Apartamento;Freguesia (Jacarepaguá);2;1;0;84;1500.0;750.0;20.0;17.857142857142858;Apartamento
Apartamento;Maracanã;1;0;0;48;1400.0;300.0;0.0;29.166666666666668;Apartamento
Casa;Abolição;1;0;0;50;1100.0;0.0;18.0;22.0;Casa
Apartamento;Barra da Tijuca;4;3;2;214;6000.0;2100.0;5200.0;28.037383177570092;Apartamento
Apartamento;Ipanema;4;1;4;215;20000.0;2300.0;550.0;93.02325581395348;Apartamento
Apartamento;Barra da Tijuca;3;3;3;245;15000.0;3100.0;4000.0;61.224489795918366;Apartamento
Apartamento;Barra da Tijuca;4;2;2;162;4100.0;1950.0;435.0;25.308641975308642;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;81;1500.0;415.0;190.0;18.51851851851852;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;4;190;3950.0;1290.0;0.0;20.789473684210527;Apartamento
Apartamento;Flamengo;3;2;1;170;6000.0;1450.0;563.0;35.294117647058826;Apartamento
Apartamento;Copacabana;3;0;0;140;3900.0;800.0;250.0;27.857142857142858;Apartamento
Apartamento;Tijuca;2;0;0;60;1550.0;650.0;90.0;25.833333333333332;Apartamento
Apartamento;São Conrado;2;2;2;102;4000.0;2185.0;908.0;39.21568627450981;Apartamento
Apartamento;Ipanema;3;0;3;144;6400.0;608.0;383.0;44.44444444444444;Apartamento
